benchmark,benchmark_id,solver,configuration,configuration_id,status,cpu_time,result,_checker_status,_checker_cpu_time,_checker_memory,_checker_result
gus-md5-12,2887168,gulch,default,154330,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
gus-md5-12,2887168,YalSAT_03r,default,154460,timeout_cpu,4997.23,UNKNOWN,enqueued,0.0,0.0,--
gus-md5-12,2887168,Lingeling_bbc_main,default,154468,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
gus-md5-12,2887168,glucose,default,154473,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
gus-md5-12,2887168,CHBR_glucose,default,154584,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
gus-md5-12,2887168,CHBR_glucose_tuned,default,154586,timeout_cpu,4999.53,UNKNOWN,enqueued,0.0,0.0,--
gus-md5-12,2887168,tb_glucose,default,154588,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
gus-md5-12,2887168,tc_glucose,default,154590,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
gus-md5-12,2887168,COMiniSatPS_Chandrasekhar_DRUP,drup,154592,timeout_cpu,4997.33,UNKNOWN,enqueued,0.0,0.0,--
gus-md5-12,2887168,MapleCOMSPS_CHB_DRUP,CHB_VSIDS_drup,154594,timeout_cpu,4997.52,UNKNOWN,enqueued,0.0,0.0,--
gus-md5-12,2887168,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,timeout_cpu,4997.23,UNKNOWN,enqueued,0.0,0.0,--
gus-md5-12,2887168,MapleCOMSPS_DRUP,seq_LRB_VSIDS_drup,154598,timeout_cpu,4997.42,UNKNOWN,enqueued,0.0,0.0,--
gus-md5-12,2887168,Splatz_06v_main,default,154625,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
gus-md5-12,2887168,Riss6,noPP_DRAT,154658,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
gus-md5-12,2887168,Riss6,default_DRAT,154659,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
gus-md5-12,2887168,Riss6,blackbox_DRAT,154660,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
gus-md5-12,2887168,Glucose_nbSat,default,155265,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
gus-md5-12,2887168,MapleCMS,default,154687,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
gus-md5-12,2887168,MapleGlucose,default,154710,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
hitag2-8-60-0-0xb2021557d918860-94,2887241,glue_alt,default,152939,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
hitag2-8-60-0-0xb2021557d918860-94,2887241,GHackCOMSPS_DRUP,ghack_drup,153211,timeout_cpu,4997.52,UNKNOWN,enqueued,0.0,0.0,--
hitag2-8-60-0-0xb2021557d918860-94,2887241,glucosePLE,default,153967,timeout_cpu,4999.82,UNKNOWN,enqueued,0.0,0.0,--
hitag2-8-60-0-0xb2021557d918860-94,2887241,abcdSAT_drup,default,154067,complete,3076.78,UNSAT,timeout_cpu,19988.4,4736316.0,--
hitag2-8-60-0-0xb2021557d918860-94,2887241,Scavel_SAT,default,154175,timeout_cpu,4999.31,UNKNOWN,enqueued,0.0,0.0,--
hitag2-8-60-0-0xb2021557d918860-94,2887241,glucose_hack_kiel_newScript,main_new,154744,timeout_cpu,4999.43,UNKNOWN,enqueued,0.0,0.0,--
hitag2-8-60-0-0xb2021557d918860-94,2887241,Beans_And_Eggs,default,154732,timeout_cpu,4999.02,UNKNOWN,enqueued,0.0,0.0,--
hitag2-8-60-0-0xb2021557d918860-94,2887241,cmsat5_main2,default,154241,timeout_cpu,4999.02,UNKNOWN,enqueued,0.0,0.0,--
hitag2-8-60-0-0xb2021557d918860-94,2887241,cmsat5_autotune2,default,154243,timeout_cpu,4998.82,UNKNOWN,enqueued,0.0,0.0,--
hitag2-8-60-0-0xb2021557d918860-94,2887241,glueminisat-2.2.10-81-main,maintrack,154247,complete,4332.5,UNSAT,complete,10264.5,2221944.0,UNSAT-VERIFIED
hitag2-8-60-0-0xb2021557d918860-94,2887241,gulch,default,154330,complete,4539.14,UNSAT,complete,12336.0,1551792.0,UNSAT-VERIFIED
hitag2-8-60-0-0xb2021557d918860-94,2887241,YalSAT_03r,default,154460,timeout_cpu,4997.22,UNKNOWN,enqueued,0.0,0.0,--
hitag2-8-60-0-0xb2021557d918860-94,2887241,Lingeling_bbc_main,default,154468,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
hitag2-8-60-0-0xb2021557d918860-94,2887241,glucose,default,154473,timeout_cpu,4998.43,UNKNOWN,enqueued,0.0,0.0,--
hitag2-8-60-0-0xb2021557d918860-94,2887241,CHBR_glucose,default,154584,complete,4578.78,UNSAT,complete,11976.7,1551796.0,UNSAT-VERIFIED
hitag2-8-60-0-0xb2021557d918860-94,2887241,CHBR_glucose_tuned,default,154586,timeout_cpu,4997.92,UNKNOWN,enqueued,0.0,0.0,--
hitag2-8-60-0-0xb2021557d918860-94,2887241,tb_glucose,default,154588,timeout_cpu,4997.12,UNKNOWN,enqueued,0.0,0.0,--
hitag2-8-60-0-0xb2021557d918860-94,2887241,tc_glucose,default,154590,timeout_cpu,4999.43,UNKNOWN,enqueued,0.0,0.0,--
hitag2-8-60-0-0xb2021557d918860-94,2887241,COMiniSatPS_Chandrasekhar_DRUP,drup,154592,timeout_cpu,4997.33,UNKNOWN,enqueued,0.0,0.0,--
hitag2-8-60-0-0xb2021557d918860-94,2887241,MapleCOMSPS_CHB_DRUP,CHB_VSIDS_drup,154594,timeout_cpu,4997.43,UNKNOWN,enqueued,0.0,0.0,--
hitag2-8-60-0-0xb2021557d918860-94,2887241,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,complete,4565.3,UNSAT,complete,8788.74,3077212.0,UNSAT-VERIFIED
hitag2-8-60-0-0xb2021557d918860-94,2887241,MapleCOMSPS_DRUP,seq_LRB_VSIDS_drup,154598,timeout_cpu,4997.23,UNKNOWN,enqueued,0.0,0.0,--
hitag2-8-60-0-0xb2021557d918860-94,2887241,Splatz_06v_main,default,154625,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
hitag2-8-60-0-0xb2021557d918860-94,2887241,Riss6,noPP_DRAT,154658,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
hitag2-8-60-0-0xb2021557d918860-94,2887241,Riss6,default_DRAT,154659,complete,3284.04,UNSAT,complete,10731.4,1592800.0,UNSAT-VERIFIED
hitag2-8-60-0-0xb2021557d918860-94,2887241,Riss6,blackbox_DRAT,154660,complete,2456.33,UNSAT,complete,8484.72,1551792.0,UNSAT-VERIFIED
hitag2-8-60-0-0xb2021557d918860-94,2887241,Glucose_nbSat,default,155265,timeout_cpu,4999.02,UNKNOWN,enqueued,0.0,0.0,--
hitag2-8-60-0-0xb2021557d918860-94,2887241,MapleCMS,default,154687,timeout_cpu,4999.43,UNKNOWN,enqueued,0.0,0.0,--
hitag2-8-60-0-0xb2021557d918860-94,2887241,MapleGlucose,default,154710,timeout_cpu,4997.82,UNKNOWN,enqueued,0.0,0.0,--
homer17,2887087,GHackCOMSPS_DRUP,ghack_drup,153211,complete,3612.45,UNSAT,complete,7121.24,6997744.0,UNSAT-VERIFIED
homer17,2887087,glucosePLE,default,153967,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
homer17,2887087,abcdSAT_drup,default,154067,complete,3833.81,UNSAT,complete,6980.36,2977228.0,UNSAT-VERIFIED
homer17,2887087,Scavel_SAT,default,154175,complete,1192.72,UNSAT,complete,1445.83,9546372.0,UNSAT-VERIFIED
homer17,2887087,glucose_hack_kiel_newScript,main_new,154744,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
homer17,2887087,Beans_And_Eggs,default,154732,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
homer17,2887087,cmsat5_main2,default,154241,complete,2884.96,UNSAT,complete,3781.95,3077208.0,UNSAT-VERIFIED
homer17,2887087,cmsat5_autotune2,default,154243,complete,2878.72,UNSAT,complete,3783.49,3077208.0,UNSAT-VERIFIED
homer17,2887087,glueminisat-2.2.10-81-main,maintrack,154247,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
homer17,2887087,gulch,default,154330,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
homer17,2887087,YalSAT_03r,default,154460,timeout_cpu,4997.52,UNKNOWN,enqueued,0.0,0.0,--
homer17,2887087,Lingeling_bbc_main,default,154468,complete,4450.69,UNSAT,complete,14840.6,4361948.0,UNSAT-VERIFIED
homer17,2887087,glucose,default,154473,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
homer17,2887087,CHBR_glucose,default,154584,complete,4953.69,UNSAT,complete,12020.5,6434876.0,UNSAT-VERIFIED
homer17,2887087,CHBR_glucose_tuned,default,154586,complete,4958.64,UNSAT,complete,11971.9,6434876.0,UNSAT-VERIFIED
homer17,2887087,tb_glucose,default,154588,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
homer17,2887087,tc_glucose,default,154590,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
homer17,2887087,COMiniSatPS_Chandrasekhar_DRUP,drup,154592,complete,2829.85,UNSAT,complete,6490.51,6659864.0,UNSAT-VERIFIED
homer17,2887087,MapleCOMSPS_CHB_DRUP,CHB_VSIDS_drup,154594,timeout_cpu,4999.43,UNKNOWN,enqueued,0.0,0.0,--
homer17,2887087,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,complete,1957.4,UNSAT,complete,4402.04,4510276.0,UNSAT-VERIFIED
homer17,2887087,MapleCOMSPS_DRUP,seq_LRB_VSIDS_drup,154598,complete,845.237,UNSAT,complete,2736.42,2221948.0,UNSAT-VERIFIED
homer17,2887087,Splatz_06v_main,default,154625,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
homer17,2887087,Riss6,noPP_DRAT,154658,complete,4643.28,UNSAT,complete,5246.88,2055220.0,UNSAT-VERIFIED
homer17,2887087,Riss6,default_DRAT,154659,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
homer17,2887087,Riss6,blackbox_DRAT,154660,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
homer17,2887087,Glucose_nbSat,default,155265,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
homer17,2887087,MapleCMS,default,154687,complete,2220.66,UNSAT,complete,1824.95,4360100.0,UNSAT-VERIFIED
homer17,2887087,MapleGlucose,default,154710,complete,944.099,UNSAT,complete,3133.2,1551664.0,UNSAT-VERIFIED
ibm-2002-23r-k90,2887096,glue_alt,default,152939,complete,110.357,SAT-VERIFIED,complete,0.0135279,0.0,--
ibm-2002-23r-k90,2887096,GHackCOMSPS_DRUP,ghack_drup,153211,complete,95.6879,SAT-VERIFIED,complete,0.01463,0.0,--
ibm-2002-23r-k90,2887096,glucosePLE,default,153967,complete,168.469,SAT-VERIFIED,complete,0.0166811,0.0,--
ibm-2002-23r-k90,2887096,abcdSAT_drup,default,154067,complete,179.563,SAT-VERIFIED,complete,0.016146,0.0,--
ibm-2002-23r-k90,2887096,Scavel_SAT,default,154175,complete,308.121,SAT-VERIFIED,complete,0.0182501,0.0,--
ibm-2002-23r-k90,2887096,glucose_hack_kiel_newScript,main_new,154744,complete,142.88,SAT-VERIFIED,complete,0.01748,0.0,--
ibm-2002-23r-k90,2887096,Beans_And_Eggs,default,154732,complete,373.04,SAT-VERIFIED,complete,0.0136461,0.0,--
ibm-2002-23r-k90,2887096,cmsat5_main2,default,154241,complete,145.802,SAT-VERIFIED,complete,0.015412,0.0,--
ibm-2002-23r-k90,2887096,cmsat5_autotune2,default,154243,complete,148.784,SAT-VERIFIED,complete,0.0142,0.0,--
ibm-2002-23r-k90,2887096,glueminisat-2.2.10-81-main,maintrack,154247,complete,200.074,SAT-VERIFIED,complete,0.020706,0.0,--
ibm-2002-23r-k90,2887096,gulch,default,154330,complete,154.538,SAT-VERIFIED,complete,0.0122311,0.0,--
ibm-2002-23r-k90,2887096,YalSAT_03r,default,154460,timeout_cpu,4998.11,UNKNOWN,enqueued,0.0,0.0,--
ibm-2002-23r-k90,2887096,Lingeling_bbc_main,default,154468,complete,229.806,SAT-VERIFIED,complete,0.0138159,0.0,--
ibm-2002-23r-k90,2887096,glucose,default,154473,complete,105.869,SAT-VERIFIED,complete,0.0176261,0.0,--
ibm-2002-23r-k90,2887096,CHBR_glucose,default,154584,complete,118.051,SAT-VERIFIED,complete,0.0168109,0.0,--
ibm-2002-23r-k90,2887096,CHBR_glucose_tuned,default,154586,complete,120.654,SAT-VERIFIED,complete,0.0150029,0.0,--
ibm-2002-23r-k90,2887096,tb_glucose,default,154588,complete,66.7643,SAT-VERIFIED,complete,0.013183,0.0,--
ibm-2002-23r-k90,2887096,tc_glucose,default,154590,complete,75.1271,SAT-VERIFIED,complete,0.0186119,0.0,--
ibm-2002-23r-k90,2887096,COMiniSatPS_Chandrasekhar_DRUP,drup,154592,complete,72.9193,SAT-VERIFIED,complete,0.013659,0.0,--
ibm-2002-23r-k90,2887096,MapleCOMSPS_CHB_DRUP,CHB_VSIDS_drup,154594,complete,114.523,SAT-VERIFIED,complete,0.0186479,0.0,--
ibm-2002-23r-k90,2887096,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,complete,66.0761,SAT-VERIFIED,complete,0.016781,0.0,--
ibm-2002-23r-k90,2887096,MapleCOMSPS_DRUP,seq_LRB_VSIDS_drup,154598,complete,71.899,SAT-VERIFIED,complete,0.015058,0.0,--
ibm-2002-23r-k90,2887096,Splatz_06v_main,default,154625,complete,467.446,SAT-VERIFIED,complete,0.017089,0.0,--
ibm-2002-23r-k90,2887096,Riss6,noPP_DRAT,154658,complete,448.536,SAT-VERIFIED,complete,0.0185439,0.0,--
ibm-2002-23r-k90,2887096,Riss6,default_DRAT,154659,complete,143.609,SAT-VERIFIED,complete,0.0141741,0.0,--
ibm-2002-23r-k90,2887096,Riss6,blackbox_DRAT,154660,complete,204.105,SAT-VERIFIED,complete,0.012647,0.0,--
ibm-2002-23r-k90,2887096,Glucose_nbSat,default,155265,complete,165.426,SAT-VERIFIED,complete,0.01362,0.0,--
ibm-2002-23r-k90,2887096,MapleCMS,default,154687,complete,268.319,SAT-VERIFIED,complete,0.014324,0.0,--
ibm-2002-23r-k90,2887096,MapleGlucose,default,154710,complete,228.525,SAT-VERIFIED,complete,0.0121771,0.0,--
k2mul.miter,2886975,glue_alt,default,152939,complete,1382.67,UNSAT,complete,2734.43,2055220.0,UNSAT-VERIFIED
k2mul.miter,2886975,GHackCOMSPS_DRUP,ghack_drup,153211,complete,1170.7,UNSAT,complete,4098.06,2055224.0,UNSAT-VERIFIED
k2mul.miter,2886975,glucosePLE,default,153967,complete,904.646,UNSAT,complete,2619.57,1060440.0,UNSAT-VERIFIED
k2mul.miter,2886975,abcdSAT_drup,default,154067,complete,1511.67,UNSAT,complete,5463.58,2055352.0,UNSAT-VERIFIED
k2mul.miter,2886975,Scavel_SAT,default,154175,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
k2mul.miter,2886975,glucose_hack_kiel_newScript,main_new,154744,complete,581.087,UNSAT,complete,1930.3,777364.0,UNSAT-VERIFIED
k2mul.miter,2886975,Beans_And_Eggs,default,154732,complete,738.238,UNSAT,complete,2525.98,1030776.0,UNSAT-VERIFIED
k2mul.miter,2886975,cmsat5_main2,default,154241,complete,408.805,UNSAT,complete,1201.68,588776.0,UNSAT-VERIFIED
k2mul.miter,2886975,cmsat5_autotune2,default,154243,complete,410.79,UNSAT,complete,1201.9,588776.0,UNSAT-VERIFIED
k2mul.miter,2886975,glueminisat-2.2.10-81-main,maintrack,154247,complete,1212.22,UNSAT,complete,4614.93,1485048.0,UNSAT-VERIFIED
k2mul.miter,2886975,gulch,default,154330,complete,848.696,UNSAT,complete,2604.5,1440556.0,UNSAT-VERIFIED
k2mul.miter,2886975,YalSAT_03r,default,154460,timeout_cpu,4997.23,UNKNOWN,enqueued,0.0,0.0,--
k2mul.miter,2886975,Lingeling_bbc_main,default,154468,complete,817.069,UNSAT,complete,1603.35,590224.0,UNSAT-VERIFIED
k2mul.miter,2886975,glucose,default,154473,complete,800.206,UNSAT,complete,2750.66,1060444.0,UNSAT-VERIFIED
k2mul.miter,2886975,CHBR_glucose,default,154584,complete,1636.0,UNSAT,complete,7819.69,4193380.0,UNSAT-VERIFIED
k2mul.miter,2886975,CHBR_glucose_tuned,default,154586,complete,877.372,UNSAT,complete,3200.17,1440560.0,UNSAT-VERIFIED
k2mul.miter,2886975,tb_glucose,default,154588,complete,710.491,UNSAT,complete,2402.62,1030780.0,UNSAT-VERIFIED
k2mul.miter,2886975,tc_glucose,default,154590,complete,960.357,UNSAT,complete,3314.52,1440556.0,UNSAT-VERIFIED
k2mul.miter,2886975,COMiniSatPS_Chandrasekhar_DRUP,drup,154592,complete,1432.58,UNSAT,complete,5988.93,2977232.0,UNSAT-VERIFIED
k2mul.miter,2886975,MapleCOMSPS_CHB_DRUP,CHB_VSIDS_drup,154594,complete,989.735,UNSAT,complete,3286.39,1440560.0,UNSAT-VERIFIED
k2mul.miter,2886975,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,complete,746.341,UNSAT,complete,2595.16,1060444.0,UNSAT-VERIFIED
k2mul.miter,2886975,MapleCOMSPS_DRUP,seq_LRB_VSIDS_drup,154598,complete,1312.65,UNSAT,complete,6150.95,2200796.0,UNSAT-VERIFIED
k2mul.miter,2886975,Splatz_06v_main,default,154625,complete,211.732,UNSAT,complete,149.137,566676.0,UNSAT-VERIFIED
k2mul.miter,2886975,Riss6,noPP_DRAT,154658,complete,762.257,UNSAT,complete,2319.54,1030776.0,UNSAT-VERIFIED
k2mul.miter,2886975,Riss6,default_DRAT,154659,complete,660.556,UNSAT,complete,1916.12,777364.0,UNSAT-VERIFIED
k2mul.miter,2886975,Riss6,blackbox_DRAT,154660,complete,657.155,UNSAT,complete,1868.16,777364.0,UNSAT-VERIFIED
k2mul.miter,2886975,Glucose_nbSat,default,155265,complete,785.025,UNSAT,complete,2620.38,1060440.0,UNSAT-VERIFIED
k2mul.miter,2886975,MapleCMS,default,154687,complete,655.849,UNSAT,complete,2341.18,777496.0,UNSAT-VERIFIED
k2mul.miter,2886975,MapleGlucose,default,154710,complete,934.89,UNSAT,complete,3605.4,1440560.0,UNSAT-VERIFIED
korf-18,2886990,glue_alt,default,152939,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
korf-18,2886990,GHackCOMSPS_DRUP,ghack_drup,153211,timeout_cpu,4997.72,UNKNOWN,enqueued,0.0,0.0,--
korf-18,2886990,glucosePLE,default,153967,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
korf-18,2886990,abcdSAT_drup,default,154067,complete,408.834,UNSAT,complete,365.549,757588.0,UNSAT-VERIFIED
korf-18,2886990,Scavel_SAT,default,154175,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
korf-18,2886990,glucose_hack_kiel_newScript,main_new,154744,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
korf-18,2886990,Beans_And_Eggs,default,154732,complete,564.222,UNSAT,complete,534.83,757588.0,UNSAT-VERIFIED
korf-18,2886990,cmsat5_main2,default,154241,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
korf-18,2886990,cmsat5_autotune2,default,154243,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
korf-18,2886990,glueminisat-2.2.10-81-main,maintrack,154247,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
korf-18,2886990,gulch,default,154330,complete,291.483,UNSAT,complete,370.257,744404.0,UNSAT-VERIFIED
korf-18,2886990,YalSAT_03r,default,154460,timeout_cpu,4997.24,UNKNOWN,enqueued,0.0,0.0,--
korf-18,2886990,Lingeling_bbc_main,default,154468,complete,443.06,UNSAT,complete,335.515,757588.0,UNSAT-VERIFIED
korf-18,2886990,glucose,default,154473,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
korf-18,2886990,CHBR_glucose,default,154584,complete,254.235,UNSAT,complete,251.653,575468.0,UNSAT-VERIFIED
korf-18,2886990,CHBR_glucose_tuned,default,154586,complete,260.024,UNSAT,complete,259.211,575468.0,UNSAT-VERIFIED
korf-18,2886990,tb_glucose,default,154588,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
korf-18,2886990,tc_glucose,default,154590,complete,1593.24,UNSAT,complete,1483.35,2010728.0,UNSAT-VERIFIED
korf-18,2886990,COMiniSatPS_Chandrasekhar_DRUP,drup,154592,timeout_cpu,4997.72,UNKNOWN,enqueued,0.0,0.0,--
korf-18,2886990,MapleCOMSPS_CHB_DRUP,CHB_VSIDS_drup,154594,timeout_cpu,4997.92,UNKNOWN,enqueued,0.0,0.0,--
korf-18,2886990,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,timeout_cpu,4997.92,UNKNOWN,enqueued,0.0,0.0,--
korf-18,2886990,MapleCOMSPS_DRUP,seq_LRB_VSIDS_drup,154598,timeout_cpu,4997.92,UNKNOWN,enqueued,0.0,0.0,--
korf-18,2886990,Splatz_06v_main,default,154625,complete,718.505,UNSAT,complete,241.188,1011000.0,UNSAT-VERIFIED
korf-18,2886990,Riss6,noPP_DRAT,154658,complete,660.684,UNSAT,complete,565.544,1011000.0,UNSAT-VERIFIED
korf-18,2886990,Riss6,default_DRAT,154659,complete,674.961,UNSAT,complete,626.52,1030776.0,UNSAT-VERIFIED
korf-18,2886990,Riss6,blackbox_DRAT,154660,complete,441.133,UNSAT,complete,430.38,757588.0,UNSAT-VERIFIED
korf-18,2886990,Glucose_nbSat,default,155265,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
korf-18,2886990,MapleCMS,default,154687,complete,434.647,UNSAT,complete,420.703,575464.0,UNSAT-VERIFIED
korf-18,2886990,MapleGlucose,default,154710,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
k_unsat,2887015,glue_alt,default,152939,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
k_unsat,2887015,GHackCOMSPS_DRUP,ghack_drup,153211,timeout_cpu,4997.62,UNKNOWN,enqueued,0.0,0.0,--
k_unsat,2887015,glucosePLE,default,153967,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
k_unsat,2887015,abcdSAT_drup,default,154067,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
k_unsat,2887015,Scavel_SAT,default,154175,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
k_unsat,2887015,glucose_hack_kiel_newScript,main_new,154744,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
k_unsat,2887015,Beans_And_Eggs,default,154732,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
k_unsat,2887015,cmsat5_main2,default,154241,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
k_unsat,2887015,cmsat5_autotune2,default,154243,timeout_cpu,4998.92,UNKNOWN,enqueued,0.0,0.0,--
k_unsat,2887015,glueminisat-2.2.10-81-main,maintrack,154247,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
k_unsat,2887015,gulch,default,154330,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
k_unsat,2887015,YalSAT_03r,default,154460,timeout_cpu,4997.12,UNKNOWN,enqueued,0.0,0.0,--
k_unsat,2887015,Lingeling_bbc_main,default,154468,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
k_unsat,2887015,glucose,default,154473,timeout_cpu,4999.72,UNKNOWN,enqueued,0.0,0.0,--
k_unsat,2887015,CHBR_glucose,default,154584,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
k_unsat,2887015,CHBR_glucose_tuned,default,154586,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
k_unsat,2887015,tb_glucose,default,154588,timeout_cpu,4999.92,UNKNOWN,enqueued,0.0,0.0,--
k_unsat,2887015,tc_glucose,default,154590,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
k_unsat,2887015,COMiniSatPS_Chandrasekhar_DRUP,drup,154592,timeout_cpu,4997.82,UNKNOWN,enqueued,0.0,0.0,--
k_unsat,2887015,MapleCOMSPS_CHB_DRUP,CHB_VSIDS_drup,154594,timeout_cpu,4997.72,UNKNOWN,enqueued,0.0,0.0,--
k_unsat,2887015,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,timeout_cpu,4997.42,UNKNOWN,enqueued,0.0,0.0,--
k_unsat,2887015,MapleCOMSPS_DRUP,seq_LRB_VSIDS_drup,154598,timeout_cpu,4997.72,UNKNOWN,enqueued,0.0,0.0,--
k_unsat,2887015,Splatz_06v_main,default,154625,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
k_unsat,2887015,Riss6,noPP_DRAT,154658,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
k_unsat,2887015,Riss6,default_DRAT,154659,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
k_unsat,2887015,Riss6,blackbox_DRAT,154660,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
k_unsat,2887015,Glucose_nbSat,default,155265,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
k_unsat,2887015,MapleCMS,default,154687,timeout_cpu,4999.82,UNKNOWN,enqueued,0.0,0.0,--
k_unsat,2887015,MapleGlucose,default,154710,timeout_cpu,4998.92,UNKNOWN,enqueued,0.0,0.0,--
li-exam-61,2887098,GHackCOMSPS_DRUP,ghack_drup,153211,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
li-exam-61,2887098,glucosePLE,default,153967,timeout_wallclock,5000.03,UNKNOWN,enqueued,0.0,0.0,--
li-exam-61,2887098,abcdSAT_drup,default,154067,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
li-exam-61,2887098,Scavel_SAT,default,154175,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
li-exam-61,2887098,glucose_hack_kiel_newScript,main_new,154744,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
li-exam-61,2887098,Beans_And_Eggs,default,154732,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
li-exam-61,2887098,cmsat5_main2,default,154241,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
li-exam-61,2887098,cmsat5_autotune2,default,154243,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
li-exam-61,2887098,glueminisat-2.2.10-81-main,maintrack,154247,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
li-exam-61,2887098,gulch,default,154330,timeout_wallclock,5000.03,UNKNOWN,enqueued,0.0,0.0,--
li-exam-61,2887098,YalSAT_03r,default,154460,timeout_cpu,4997.53,UNKNOWN,enqueued,0.0,0.0,--
li-exam-61,2887098,Lingeling_bbc_main,default,154468,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
